SEQ,TABLE_NAME,TABLE_COMMENTS,COLUMN_ID,COLUMN_NAME,COLUMN_COMMENTS,DATA_TYPE,IDX,COL_TOT,PK_COL,POSITION
2352,FB_ZIPCODE_SEJONG, ,9,STREET, ,VARCHAR2(160),9,26,,
2353,FB_ZIPCODE_SEJONG, ,10,STREET_ENG, ,VARCHAR2(160),10,26,,
2354,FB_ZIPCODE_SEJONG, ,11,ISUNDER, ,CHAR(2),11,26,,
2355,FB_ZIPCODE_SEJONG, ,12,BUILDINGNUM1, ,"NUMBER(22,38)",12,26,,
2356,FB_ZIPCODE_SEJONG, ,13,BUILDINGNUM2, ,"NUMBER(22,38)",13,26,,
2357,FB_ZIPCODE_SEJONG, ,14,BUILDINGCODE, ,VARCHAR2(50),14,26,,
2358,FB_ZIPCODE_SEJONG, ,15,MASSDESTINATION, ,VARCHAR2(400),15,26,,
2359,FB_ZIPCODE_SEJONG, ,16,BUILDING, ,VARCHAR2(400),16,26,,
2360,FB_ZIPCODE_SEJONG, ,17,DONGCODE, ,VARCHAR2(20),17,26,,
2361,FB_ZIPCODE_SEJONG, ,18,DONG, ,VARCHAR2(40),18,26,,
2362,FB_ZIPCODE_SEJONG, ,19,RI, ,VARCHAR2(40),19,26,,
2363,FB_ZIPCODE_SEJONG, ,20,HANGDONG, ,VARCHAR2(80),20,26,,
2364,FB_ZIPCODE_SEJONG, ,21,ISMOUNTAIN, ,CHAR(2),21,26,,
2365,FB_ZIPCODE_SEJONG, ,22,JIBUN1, ,"NUMBER(22,38)",22,26,,
2366,FB_ZIPCODE_SEJONG, ,23,DONGSEQ, ,VARCHAR2(4),23,26,,
2367,FB_ZIPCODE_SEJONG, ,24,JIBUN2, ,"NUMBER(22,38)",24,26,,
2368,FB_ZIPCODE_SEJONG, ,25,ZIPCODE2, ,VARCHAR2(12),25,26,,
2369,FB_ZIPCODE_SEJONG, ,26,ZIPSEQ, ,VARCHAR2(6),26,26,,
2370,FB_ZIPCODE_SEOUL, ,1,ZIPCODE, ,VARCHAR2(10),1,26,,
2371,FB_ZIPCODE_SEOUL, ,2,SIDO, ,VARCHAR2(40),2,26,,
2372,FB_ZIPCODE_SEOUL, ,3,SIDO_ENG, ,VARCHAR2(80),3,26,,
2373,FB_ZIPCODE_SEOUL, ,4,SIGUNGU, ,VARCHAR2(40),4,26,,
2374,FB_ZIPCODE_SEOUL, ,5,SIGUNGU_ENG, ,VARCHAR2(80),5,26,,
2375,FB_ZIPCODE_SEOUL, ,6,EUP, ,VARCHAR2(40),6,26,,
2376,FB_ZIPCODE_SEOUL, ,7,EUP_ENG, ,VARCHAR2(80),7,26,,
2377,FB_ZIPCODE_SEOUL, ,8,STREETCODE, ,VARCHAR2(24),8,26,,
2378,FB_ZIPCODE_SEOUL, ,9,STREET, ,VARCHAR2(160),9,26,,
2379,FB_ZIPCODE_SEOUL, ,10,STREET_ENG, ,VARCHAR2(160),10,26,,
2380,FB_ZIPCODE_SEOUL, ,11,ISUNDER, ,CHAR(2),11,26,,
2381,FB_ZIPCODE_SEOUL, ,12,BUILDINGNUM1, ,"NUMBER(22,38)",12,26,,
2382,FB_ZIPCODE_SEOUL, ,13,BUILDINGNUM2, ,"NUMBER(22,38)",13,26,,
2383,FB_ZIPCODE_SEOUL, ,14,BUILDINGCODE, ,VARCHAR2(50),14,26,,
2384,FB_ZIPCODE_SEOUL, ,15,MASSDESTINATION, ,VARCHAR2(400),15,26,,
2385,FB_ZIPCODE_SEOUL, ,16,BUILDING, ,VARCHAR2(400),16,26,,
2386,FB_ZIPCODE_SEOUL, ,17,DONGCODE, ,VARCHAR2(20),17,26,,
2387,FB_ZIPCODE_SEOUL, ,18,DONG, ,VARCHAR2(40),18,26,,
2388,FB_ZIPCODE_SEOUL, ,19,RI, ,VARCHAR2(40),19,26,,
2389,FB_ZIPCODE_SEOUL, ,20,HANGDONG, ,VARCHAR2(80),20,26,,
2390,FB_ZIPCODE_SEOUL, ,21,ISMOUNTAIN, ,CHAR(2),21,26,,
2391,FB_ZIPCODE_SEOUL, ,22,JIBUN1, ,"NUMBER(22,38)",22,26,,
2392,FB_ZIPCODE_SEOUL, ,23,DONGSEQ, ,VARCHAR2(4),23,26,,
2393,FB_ZIPCODE_SEOUL, ,24,JIBUN2, ,"NUMBER(22,38)",24,26,,
2394,FB_ZIPCODE_SEOUL, ,25,ZIPCODE2, ,VARCHAR2(12),25,26,,
2395,FB_ZIPCODE_SEOUL, ,26,ZIPSEQ, ,VARCHAR2(6),26,26,,
2396,FB_ZIPCODE_ULSAN, ,1,ZIPCODE, ,VARCHAR2(10),1,26,,
2397,FB_ZIPCODE_ULSAN, ,2,SIDO, ,VARCHAR2(40),2,26,,
2398,FB_ZIPCODE_ULSAN, ,3,SIDO_ENG, ,VARCHAR2(80),3,26,,
2399,FB_ZIPCODE_ULSAN, ,4,SIGUNGU, ,VARCHAR2(40),4,26,,
2400,FB_ZIPCODE_ULSAN, ,5,SIGUNGU_ENG, ,VARCHAR2(80),5,26,,
2401,FB_ZIPCODE_ULSAN, ,6,EUP, ,VARCHAR2(40),6,26,,
2402,FB_ZIPCODE_ULSAN, ,7,EUP_ENG, ,VARCHAR2(80),7,26,,
2403,FB_ZIPCODE_ULSAN, ,8,STREETCODE, ,VARCHAR2(24),8,26,,
2404,FB_ZIPCODE_ULSAN, ,9,STREET, ,VARCHAR2(160),9,26,,
2405,FB_ZIPCODE_ULSAN, ,10,STREET_ENG, ,VARCHAR2(160),10,26,,
2406,FB_ZIPCODE_ULSAN, ,11,ISUNDER, ,CHAR(2),11,26,,
2407,FB_ZIPCODE_ULSAN, ,12,BUILDINGNUM1, ,"NUMBER(22,38)",12,26,,
2408,FB_ZIPCODE_ULSAN, ,13,BUILDINGNUM2, ,"NUMBER(22,38)",13,26,,
2409,FB_ZIPCODE_ULSAN, ,14,BUILDINGCODE, ,VARCHAR2(50),14,26,,
2410,FB_ZIPCODE_ULSAN, ,15,MASSDESTINATION, ,VARCHAR2(400),15,26,,
2411,FB_ZIPCODE_ULSAN, ,16,BUILDING, ,VARCHAR2(400),16,26,,
2412,FB_ZIPCODE_ULSAN, ,17,DONGCODE, ,VARCHAR2(20),17,26,,
2413,FB_ZIPCODE_ULSAN, ,18,DONG, ,VARCHAR2(40),18,26,,
2414,FB_ZIPCODE_ULSAN, ,19,RI, ,VARCHAR2(40),19,26,,
2415,FB_ZIPCODE_ULSAN, ,20,HANGDONG, ,VARCHAR2(80),20,26,,
2416,FB_ZIPCODE_ULSAN, ,21,ISMOUNTAIN, ,CHAR(2),21,26,,
2417,FB_ZIPCODE_ULSAN, ,22,JIBUN1, ,"NUMBER(22,38)",22,26,,
2418,FB_ZIPCODE_ULSAN, ,23,DONGSEQ, ,VARCHAR2(4),23,26,,
2419,FB_ZIPCODE_ULSAN, ,24,JIBUN2, ,"NUMBER(22,38)",24,26,,
2420,FB_ZIPCODE_ULSAN, ,25,ZIPCODE2, ,VARCHAR2(12),25,26,,
2421,FB_ZIPCODE_ULSAN, ,26,ZIPSEQ, ,VARCHAR2(6),26,26,,
2422,KFA_LICENSE, ,1,IPIN_CI, ,VARCHAR2(200),1,5,,
2423,KFA_LICENSE, ,2,NAME, ,VARCHAR2(200),2,5,,
2424,KFA_LICENSE, ,3,CLASS, ,VARCHAR2(200),3,5,,
2425,KFA_LICENSE, ,4,LICENSE, ,VARCHAR2(200),4,5,,
2426,KFA_LICENSE, ,5,ISSUE_DATE, ,VARCHAR2(200),5,5,,
2427,KFA_USER, ,1,USERID, ,VARCHAR2(200),1,3,,
2428,KFA_USER, ,2,IPIN_CI, ,VARCHAR2(200),2,3,,
2429,KFA_USER, ,3,NAME, ,VARCHAR2(200),3,3,,
2430,MULTY_LICENSE, ,1,IPIN_CI, ,VARCHAR2(200),1,9,,
2431,MULTY_LICENSE, ,2,USERID, ,VARCHAR2(200),2,9,,
2432,MULTY_LICENSE, ,3,NAME, ,VARCHAR2(200),3,9,,
2433,MULTY_LICENSE, ,4,CL, ,VARCHAR2(200),4,9,,
2434,MULTY_LICENSE, ,5,GK, ,VARCHAR2(200),5,9,,
2435,MULTY_LICENSE, ,6,FS, ,VARCHAR2(200),6,9,,
2436,MULTY_LICENSE, ,7,ETC, ,VARCHAR2(200),7,9,,
2437,MULTY_LICENSE, ,8,LICENSE, ,VARCHAR2(200),8,9,,
2438,MULTY_LICENSE, ,9,ISSUE_DATE, ,VARCHAR2(200),9,9,,
2439,NON_MEMBER, ,1,SEQ,일련번호,"NUMBER(22,18)",1,24,SEQ,1
2440,NON_MEMBER, ,2,SUBJ,과정코드,VARCHAR2(20),2,24,,
2441,NON_MEMBER, ,3,SUBJSEQ,과정차수,VARCHAR2(4),3,24,,
2442,NON_MEMBER, ,4,NAME,한글이름,VARCHAR2(256),4,24,,
2443,NON_MEMBER, ,5,HANDPHONE_1,핸드폰번호(통신사 번호),VARCHAR2(3),5,24,,
2444,NON_MEMBER, ,6,HANDPHONE_2,핸드폰번호(핸드폰 가운데번호),VARCHAR2(20),6,24,,
2445,NON_MEMBER, ,7,HANDPHONE_3,핸드폰번호(핸드폰 뒷번호),VARCHAR2(20),7,24,,
2446,NON_MEMBER, ,8,EMAIL,이메일주소,VARCHAR2(708),8,24,,
2447,NON_MEMBER, ,9,PLAYERGUBUN,"선수 소속구분(E:초등학교(Elementary), M:중학교(Middle), H:고등학교(High), O:기타(Other))",CHAR(1),9,24,,
2448,NON_MEMBER, ,10,STAFF_QUESTION,코칭스태프 문의,CLOB(4000),10,24,,
2449,NON_MEMBER, ,11,USER_YN,"사용유무 (Y:사용, N:미사용)",CHAR(1),11,24,,
2450,NON_MEMBER, ,12,STATE,"학습자상태코드(D:대기, I:등록, K:결재, C:취소)",CHAR(1),12,24,,
2451,NON_MEMBER, ,13,STATE_DATE,처리일자,VARCHAR2(14),13,24,,
2452,NON_MEMBER, ,14,STATE_USERID,처리자,VARCHAR2(20),14,24,,
2453,NON_MEMBER, ,15,INUSERID,등록자,VARCHAR2(20),15,24,,
2454,NON_MEMBER, ,16,INDATE,등록일,VARCHAR2(14),16,24,,
2455,NON_MEMBER, ,17,LUSERID,수정자,VARCHAR2(20),17,24,,
2456,NON_MEMBER, ,18,LDATE,수정일,VARCHAR2(14),18,24,,
2457,NON_MEMBER, ,19,ORDR_IDXX,주문번호,VARCHAR2(40),19,24,,
2458,NON_MEMBER, ,20,CANCEL_TXT,취소사유,VARCHAR2(200),20,24,,
2459,NON_MEMBER, ,21,USER_IP,사용자 아이피 정보,VARCHAR2(40),21,24,,
2460,NON_MEMBER, ,22,USER_AGENT,사용자 브라우저 정보,VARCHAR2(400),22,24,,
2461,NON_MEMBER, ,23,PAYMENT_YN,결재정보,CHAR(1),23,24,,
2462,NON_MEMBER, ,24,WITH_CNT,동반인원,"NUMBER(22,1)",24,24,,
2463,NON_MEMBER_CONNECT, ,1,SEQ,일련번호,"NUMBER(22,18)",1,7,SEQ,1
2464,NON_MEMBER_CONNECT, ,2,SUBJ,과정코드,VARCHAR2(20),2,7,,
2465,NON_MEMBER_CONNECT, ,3,SUBJSEQ,과정차수,VARCHAR2(4),3,7,,
2466,NON_MEMBER_CONNECT, ,4,USER_REFERER,사용자 이전페이지 정보,VARCHAR2(400),4,7,,
2467,NON_MEMBER_CONNECT, ,5,USER_IP,사용자 아이피 정보,VARCHAR2(40),5,7,,
2468,NON_MEMBER_CONNECT, ,6,USER_AGENT,사용자 브라우저 정보,VARCHAR2(400),6,7,,
2469,NON_MEMBER_CONNECT, ,7,INDATE,등록일,VARCHAR2(14),7,7,,
2470,TEMP_SEJONG2, ,1,ZIPCODE, ,VARCHAR2(1000),1,26,,
2471,TEMP_SEJONG2, ,2,SIDO, ,VARCHAR2(1000),2,26,,
2472,TEMP_SEJONG2, ,3,SIDO_ENG, ,VARCHAR2(1000),3,26,,
2473,TEMP_SEJONG2, ,4,SIGUNGU, ,VARCHAR2(1000),4,26,,
2474,TEMP_SEJONG2, ,5,SIGUNGU_ENG, ,VARCHAR2(1000),5,26,,
2475,TEMP_SEJONG2, ,6,EUP, ,VARCHAR2(1000),6,26,,
2476,TEMP_SEJONG2, ,7,EUP_ENG, ,VARCHAR2(1000),7,26,,
2477,TEMP_SEJONG2, ,8,STREETCODE, ,VARCHAR2(1000),8,26,,
2478,TEMP_SEJONG2, ,9,STREET, ,VARCHAR2(1000),9,26,,
2479,TEMP_SEJONG2, ,10,STREET_ENG, ,VARCHAR2(1000),10,26,,
2480,TEMP_SEJONG2, ,11,ISUNDER, ,VARCHAR2(1000),11,26,,
2481,TEMP_SEJONG2, ,12,BUILDINGNUM1, ,VARCHAR2(1000),12,26,,
2482,TEMP_SEJONG2, ,13,BUILDINGNUM2, ,VARCHAR2(1000),13,26,,
2483,TEMP_SEJONG2, ,14,BUILDINGCODE, ,VARCHAR2(1000),14,26,,
2484,TEMP_SEJONG2, ,15,MASSDESTINATION, ,VARCHAR2(1000),15,26,,
2485,TEMP_SEJONG2, ,16,BUILDING, ,VARCHAR2(1000),16,26,,
2486,TEMP_SEJONG2, ,17,DONGCODE, ,VARCHAR2(1000),17,26,,
2487,TEMP_SEJONG2, ,18,DONG, ,VARCHAR2(1000),18,26,,
2488,TEMP_SEJONG2, ,19,RI, ,VARCHAR2(1000),19,26,,
2489,TEMP_SEJONG2, ,20,HANGDONG, ,VARCHAR2(1000),20,26,,
2490,TEMP_SEJONG2, ,21,ISMOUNTAIN, ,VARCHAR2(1000),21,26,,
2491,TEMP_SEJONG2, ,22,JIBUN1, ,VARCHAR2(1000),22,26,,
2492,TEMP_SEJONG2, ,23,DONGSEQ, ,VARCHAR2(1000),23,26,,
2493,TEMP_SEJONG2, ,24,JIBUN2, ,VARCHAR2(1000),24,26,,
2494,TEMP_SEJONG2, ,25,ZIPCODE2, ,VARCHAR2(1000),25,26,,
2495,TEMP_SEJONG2, ,26,ZIPSEQ, ,VARCHAR2(1000),26,26,,
2496,VW_COACH_ACADEMY_INFO, ,1,ACA_IDX, ,"NUMBER(22,38)",1,13,,
2497,VW_COACH_ACADEMY_INFO, ,2,TITLE, ,VARCHAR2(400),2,13,,
2498,VW_COACH_ACADEMY_INFO, ,3,LOCATION, ,VARCHAR2(400),3,13,,
2499,VW_COACH_ACADEMY_INFO, ,4,INSTRUCTOR_HNAME, ,VARCHAR2(1000),4,13,,
2500,VW_COACH_ACADEMY_INFO, ,5,TARGETS, ,VARCHAR2(1000),5,13,,
2501,VW_COACH_ACADEMY_INFO, ,6,TERMSDT, ,VARCHAR2(20),6,13,,
2502,VW_COACH_ACADEMY_INFO, ,7,TERMEDT, ,VARCHAR2(20),7,13,,
2503,VW_COACH_ACADEMY_INFO, ,8,ACADEMY_TIME_MINUTE, ,VARCHAR2(100),8,13,,
2504,VW_COACH_ACADEMY_INFO, ,9,PROCESS, ,VARCHAR2(4),9,13,,
2505,VW_COACH_ACADEMY_INFO, ,10,BIRTH, ,VARCHAR2(16),10,13,,
2506,VW_COACH_ACADEMY_INFO, ,11,IPIN_CI, ,VARCHAR2(400),11,13,,
2507,VW_COACH_ACADEMY_INFO, ,12,HNAME, ,VARCHAR2(100),12,13,,
2508,VW_COACH_ACADEMY_INFO, ,13,CHILDREN, ,VARCHAR2(200),13,13,,
2509,VW_COACH_DISCIPLINARY, ,1,EFFECT_START, ,VARCHAR2(100),1,8,,
2510,VW_COACH_DISCIPLINARY, ,2,IPIN_CI, ,VARCHAR2(400),2,8,,
2511,VW_COACH_DISCIPLINARY, ,3,HNAME, ,VARCHAR2(100),3,8,,
2512,VW_COACH_DISCIPLINARY, ,4,CODE_NAME, ,VARCHAR2(200),4,8,,
2513,VW_COACH_DISCIPLINARY, ,5,REASON, ,CLOB(4000),5,8,,
2514,VW_COACH_DISCIPLINARY, ,6,FST_REG_DT, ,VARCHAR2(100),6,8,,
2515,VW_COACH_DISCIPLINARY, ,7,EFFECT_END, ,VARCHAR2(100),7,8,,
2516,VW_COACH_DISCIPLINARY, ,8,KEYDATE, ,VARCHAR2(20),8,8,,
2517,VW_COACH_EDUCATION_INFO, ,1,IPIN_CI, ,VARCHAR2(400),1,15,,
2518,VW_COACH_EDUCATION_INFO, ,2,HNAME, ,VARCHAR2(200),2,15,,
2519,VW_COACH_EDUCATION_INFO, ,3,EDU_TYPE, ,VARCHAR2(20),3,15,,
2520,VW_COACH_EDUCATION_INFO, ,4,TITLE, ,VARCHAR2(200),4,15,,
2521,VW_COACH_EDUCATION_INFO, ,5,GUBUN, ,VARCHAR2(100),5,15,,
2522,VW_COACH_EDUCATION_INFO, ,6,EDU_YEAR, ,VARCHAR2(20),6,15,,
2523,VW_COACH_EDUCATION_INFO, ,7,TERM_START, ,VARCHAR2(20),7,15,,
2524,VW_COACH_EDUCATION_INFO, ,8,TERM_END, ,VARCHAR2(20),8,15,,
2525,VW_COACH_EDUCATION_INFO, ,9,INSTRUCTOR_HNAME, ,VARCHAR2(100),9,15,,
2526,VW_COACH_EDUCATION_INFO, ,10,PLACE, ,VARCHAR2(200),10,15,,
2527,VW_COACH_EDUCATION_INFO, ,11,BEST, ,VARCHAR2(100),11,15,,
2528,VW_COACH_EDUCATION_INFO, ,12,CANCEL_TYPE, ,VARCHAR2(100),12,15,,
2529,VW_COACH_EDUCATION_INFO, ,13,KFA_CODE, ,VARCHAR2(200),13,15,,
2530,VW_COACH_EDUCATION_INFO, ,14,AFC_CODE, ,VARCHAR2(200),14,15,,
2531,VW_COACH_EDUCATION_INFO, ,15,EDU_TIME, ,VARCHAR2(100),15,15,,
2532,VW_COACH_HISTORY, ,1,IPIN_CI, ,VARCHAR2(400),1,16,,
2533,VW_COACH_HISTORY, ,2,HNAME, ,VARCHAR2(200),2,16,,
2534,VW_COACH_HISTORY, ,3,ACTIVITY, ,VARCHAR2(20),3,16,,
2535,VW_COACH_HISTORY, ,4,TEAMNAME, ,VARCHAR2(200),4,16,,
2536,VW_COACH_HISTORY, ,5,POSITION, ,VARCHAR2(100),5,16,,
2537,VW_COACH_HISTORY, ,6,STATUS, ,VARCHAR2(100),6,16,,
2538,VW_COACH_HISTORY, ,7,KEYDATE, ,VARCHAR2(16),7,16,,
2539,VW_COACH_HISTORY, ,8,AFTER_TEAMID, ,VARCHAR2(1000),8,16,,
2540,VW_COACH_HISTORY, ,9,AFTER_TEAMNAME, ,VARCHAR2(1000),9,16,,
2541,VW_COACH_HISTORY, ,10,AFTER_POSITION, ,VARCHAR2(1000),10,16,,
2542,VW_COACH_HISTORY, ,11,GRADE, ,VARCHAR2(1000),11,16,,
2543,VW_COACH_HISTORY, ,12,BEFORE_TEAMID, ,VARCHAR2(1000),12,16,,
2544,VW_COACH_HISTORY, ,13,BEFORE_TEAMNAME, ,VARCHAR2(1000),13,16,,
2545,VW_COACH_HISTORY, ,14,BEFORE_POSITION, ,VARCHAR2(1000),14,16,,
2546,VW_COACH_HISTORY, ,15,REGDATE, ,VARCHAR2(1000),15,16,,
2547,VW_COACH_HISTORY, ,16,DEL_YN, ,CHAR(1),16,16,,
2548,VW_COACH_HISTORY_BAK, ,1,IPIN_CI, ,VARCHAR2(400),1,16,,
2549,VW_COACH_HISTORY_BAK, ,2,HNAME, ,VARCHAR2(200),2,16,,
2550,VW_COACH_HISTORY_BAK, ,3,ACTIVITY, ,VARCHAR2(20),3,16,,
2551,VW_COACH_HISTORY_BAK, ,4,TEAMNAME, ,VARCHAR2(200),4,16,,
2552,VW_COACH_HISTORY_BAK, ,5,POSITION, ,VARCHAR2(100),5,16,,
2553,VW_COACH_HISTORY_BAK, ,6,STATUS, ,VARCHAR2(100),6,16,,
2554,VW_COACH_HISTORY_BAK, ,7,KEYDATE, ,VARCHAR2(16),7,16,,
2555,VW_COACH_HISTORY_BAK, ,8,AFTER_TEAMID, ,VARCHAR2(1000),8,16,,
2556,VW_COACH_HISTORY_BAK, ,9,AFTER_TEAMNAME, ,VARCHAR2(1000),9,16,,
2557,VW_COACH_HISTORY_BAK, ,10,AFTER_POSITION, ,VARCHAR2(1000),10,16,,
2558,VW_COACH_HISTORY_BAK, ,11,GRADE, ,VARCHAR2(1000),11,16,,
2559,VW_COACH_HISTORY_BAK, ,12,BEFORE_TEAMID, ,VARCHAR2(1000),12,16,,
2560,VW_COACH_HISTORY_BAK, ,13,BEFORE_TEAMNAME, ,VARCHAR2(1000),13,16,,
2561,VW_COACH_HISTORY_BAK, ,14,BEFORE_POSITION, ,VARCHAR2(1000),14,16,,
2562,VW_COACH_HISTORY_BAK, ,15,REGDATE, ,VARCHAR2(1000),15,16,,
2563,VW_COACH_HISTORY_BAK, ,16,DEL_YN, ,CHAR(1),16,16,,
2564,VW_COACH_INFO_APPLY, ,1,IPIN_CI, ,VARCHAR2(400),1,4,,
2565,VW_COACH_INFO_APPLY, ,2,HNAME, ,VARCHAR2(100),2,4,,
2566,VW_COACH_INFO_APPLY, ,3,COACH_CAREER, ,VARCHAR2(100),3,4,,
2567,VW_COACH_INFO_APPLY, ,4,COACH_PLAYER, ,VARCHAR2(100),4,4,,
2568,VW_COACH_INFO_KFAEDU_MAIN, ,1,IDX, ,"NUMBER(22,38)",1,9,,
2569,VW_COACH_INFO_KFAEDU_MAIN, ,2,IPIN_CI, ,VARCHAR2(400),2,9,,
2570,VW_COACH_INFO_KFAEDU_MAIN, ,3,HNAME, ,VARCHAR2(100),3,9,,
2571,VW_COACH_INFO_KFAEDU_MAIN, ,4,BIRTHDAY, ,VARCHAR2(20),4,9,,
2572,VW_COACH_INFO_KFAEDU_MAIN, ,5,GENDER, ,VARCHAR2(4),5,9,,
2573,VW_COACH_INFO_KFAEDU_MAIN, ,6,PHOTO, ,VARCHAR2(200),6,9,,
2574,VW_COACH_INFO_KFAEDU_MAIN, ,7,FOREIGNER, ,VARCHAR2(4),7,9,,
2575,VW_COACH_INFO_KFAEDU_MAIN, ,8,REGDATE, ,VARCHAR2(20),8,9,,
2576,VW_COACH_INFO_KFAEDU_MAIN, ,9,SENDYN, ,VARCHAR2(1),9,9,,
2577,VW_COACH_INFO_KFAEDU_MAIN_BAK, ,1,IDX, ,"NUMBER(22,38)",1,8,,
2578,VW_COACH_INFO_KFAEDU_MAIN_BAK, ,2,IPIN_CI, ,VARCHAR2(400),2,8,,
2579,VW_COACH_INFO_KFAEDU_MAIN_BAK, ,3,HNAME, ,VARCHAR2(100),3,8,,
2580,VW_COACH_INFO_KFAEDU_MAIN_BAK, ,4,BIRTHDAY, ,VARCHAR2(20),4,8,,
2581,VW_COACH_INFO_KFAEDU_MAIN_BAK, ,5,GENDER, ,VARCHAR2(4),5,8,,
2582,VW_COACH_INFO_KFAEDU_MAIN_BAK, ,6,PHOTO, ,VARCHAR2(200),6,8,,
2583,VW_COACH_INFO_KFAEDU_MAIN_BAK, ,7,FOREINGNER, ,VARCHAR2(4),7,8,,
2584,VW_COACH_INFO_KFAEDU_MAIN_BAK, ,8,REGDATE, ,VARCHAR2(20),8,8,,
2585,VW_COACH_INFO_KFAEDU_SUB, ,1,IDX, ,"NUMBER(22,38)",1,9,,
2586,VW_COACH_INFO_KFAEDU_SUB, ,2,IPIN_CI, ,VARCHAR2(400),2,9,,
2587,VW_COACH_INFO_KFAEDU_SUB, ,3,GUBUN, ,VARCHAR2(100),3,9,,
2588,VW_COACH_INFO_KFAEDU_SUB, ,4,CLASS, ,VARCHAR2(100),4,9,,
2589,VW_COACH_INFO_KFAEDU_SUB, ,5,COACHNUM, ,VARCHAR2(200),5,9,,
2590,VW_COACH_INFO_KFAEDU_SUB, ,6,ACQUIREMENT_DATE, ,VARCHAR2(20),6,9,,
2591,VW_COACH_INFO_KFAEDU_SUB, ,7,ISSUE_DATE, ,VARCHAR2(20),7,9,,
2592,VW_COACH_INFO_KFAEDU_SUB, ,8,REGDATE, ,VARCHAR2(20),8,9,,
2593,VW_COACH_INFO_KFAEDU_SUB, ,9,SENDYN, ,VARCHAR2(4),9,9,,
2594,VW_COACH_INFO_KFAEDU_SUB_BAK, ,1,IDX, ,"NUMBER(22,38)",1,9,,
2595,VW_COACH_INFO_KFAEDU_SUB_BAK, ,2,IPIN_CI, ,VARCHAR2(400),2,9,,
2596,VW_COACH_INFO_KFAEDU_SUB_BAK, ,3,GUBUN, ,VARCHAR2(100),3,9,,
2597,VW_COACH_INFO_KFAEDU_SUB_BAK, ,4,CLASS, ,VARCHAR2(100),4,9,,
2598,VW_COACH_INFO_KFAEDU_SUB_BAK, ,5,COACHNUM, ,VARCHAR2(200),5,9,,
2599,VW_COACH_INFO_KFAEDU_SUB_BAK, ,6,ACQUIREMENT_DATE, ,VARCHAR2(20),6,9,,
2600,VW_COACH_INFO_KFAEDU_SUB_BAK, ,7,ISSUE_DATE, ,VARCHAR2(20),7,9,,
2601,VW_COACH_INFO_KFAEDU_SUB_BAK, ,8,REGDATE, ,VARCHAR2(20),8,9,,
2602,VW_COACH_INFO_KFAEDU_SUB_BAK, ,9,SENDYN, ,VARCHAR2(4),9,9,,
2603,VW_COACH_INFO_KFAEDU_SUB_BAK14, ,1,IDX, ,"NUMBER(22,38)",1,9,,
2604,VW_COACH_INFO_KFAEDU_SUB_BAK14, ,2,IPIN_CI, ,VARCHAR2(400),2,9,,
2605,VW_COACH_INFO_KFAEDU_SUB_BAK14, ,3,GUBUN, ,VARCHAR2(100),3,9,,
2606,VW_COACH_INFO_KFAEDU_SUB_BAK14, ,4,CLASS, ,VARCHAR2(100),4,9,,
2607,VW_COACH_INFO_KFAEDU_SUB_BAK14, ,5,COACHNUM, ,VARCHAR2(200),5,9,,
2608,VW_COACH_INFO_KFAEDU_SUB_BAK14, ,6,ACQUIREMENT_DATE, ,VARCHAR2(20),6,9,,
2609,VW_COACH_INFO_KFAEDU_SUB_BAK14, ,7,ISSUE_DATE, ,VARCHAR2(20),7,9,,
2610,VW_COACH_INFO_KFAEDU_SUB_BAK14, ,8,REGDATE, ,VARCHAR2(20),8,9,,
2611,VW_COACH_INFO_KFAEDU_SUB_BAK14, ,9,SENDYN, ,VARCHAR2(4),9,9,,
2612,VW_COACH_LICENSE_INFO, ,1,IPIN_CI, ,VARCHAR2(400),1,18,,
2613,VW_COACH_LICENSE_INFO, ,2,HNAME, ,VARCHAR2(100),2,18,,
2614,VW_COACH_LICENSE_INFO, ,3,KFA_CODE, ,VARCHAR2(200),3,18,,
2615,VW_COACH_LICENSE_INFO, ,4,AFC_CODE, ,VARCHAR2(200),4,18,,
2616,VW_COACH_LICENSE_INFO, ,5,GK_KFA_CODE, ,VARCHAR2(200),5,18,,
2617,VW_COACH_LICENSE_INFO, ,6,GK_AFC_CODE, ,VARCHAR2(200),6,18,,
2618,VW_COACH_LICENSE_INFO, ,7,FUSAL_CODE, ,VARCHAR2(200),7,18,,
2619,VW_COACH_LICENSE_INFO, ,8,KFA_REGDATE, ,VARCHAR2(100),8,18,,
2620,VW_COACH_LICENSE_INFO, ,9,AFC_REGDATE, ,VARCHAR2(100),9,18,,
2621,VW_COACH_LICENSE_INFO, ,10,GK_KFA_REGDATE, ,VARCHAR2(100),10,18,,
2622,VW_COACH_LICENSE_INFO, ,11,GK_AFC_REGDATE, ,VARCHAR2(100),11,18,,
2623,VW_COACH_LICENSE_INFO, ,12,FUSAL_REGDATE, ,VARCHAR2(100),12,18,,
2624,VW_COACH_LICENSE_INFO, ,13,KFA_UPDATE, ,VARCHAR2(100),13,18,,
2625,VW_COACH_LICENSE_INFO, ,14,AFC_UPDATE, ,VARCHAR2(100),14,18,,
2626,VW_COACH_LICENSE_INFO, ,15,GK_KFA_UPDATE, ,VARCHAR2(100),15,18,,
2627,VW_COACH_LICENSE_INFO, ,16,GK_AFC_UPDATE, ,VARCHAR2(100),16,18,,
